Date,Year,Month,Route,Count
2019-10-05,2019,Oct,Lions Gate Bridge at Spirit Trail,1412.0
2019-10-05,2019,Oct,Point Grey at Stephens,1703.0
2019-10-05,2019,Oct,Point Grey at Volunteer Park,2134.0
2019-10-05,2019,Oct,Seawall 2nd Beach Pool,3133.0
2019-10-05,2019,Oct,Seawall at Creekside Community Centre,2806.0
2019-10-05,2019,Oct,Seawall at David Lam Park,2896.0
2019-10-05,2019,Oct,Seawall at HMS Discovery,3178.0
2019-10-05,2019,Oct,Seawall at Harbour Green Park,1640.0
2019-10-05,2019,Oct,Seawall at Science World,4438.0
2019-10-05,2019,Oct,Smithe at Expo,589.0
2019-10-05,2019,Oct,Stephens at Point Grey,500.0
2019-10-05,2019,Oct,Union at Hawks,2279.0
2019-10-06,2019,Oct,Burrard at Cornwall,2764.0
2019-10-06,2019,Oct,Canada Line Bridge at West Kent,218.0
2019-10-06,2019,Oct,Comox at Thurlow,463.0
2019-10-06,2019,Oct,Dunsmuir Viaduct,864.0
2019-10-06,2019,Oct,East 10th at Clark,1138.0
2019-10-06,2019,Oct,Hornby and Robson,1070.0
2019-10-06,2019,Oct,Lions Gate Bridge at Spirit Trail,1106.0
2019-10-06,2019,Oct,Point Grey at Stephens,1258.0
2019-10-06,2019,Oct,Point Grey at Volunteer Park,1612.0
2019-10-06,2019,Oct,Seawall 2nd Beach Pool,2077.0
2019-10-06,2019,Oct,Seawall at Creekside Community Centre,1954.0
2019-10-06,2019,Oct,Seawall at David Lam Park,1957.0
2019-10-06,2019,Oct,Seawall at HMS Discovery,2162.0
2019-10-06,2019,Oct,Seawall at Harbour Green Park,1264.0
2019-10-06,2019,Oct,Seawall at Science World,3362.0
2019-10-06,2019,Oct,Smithe at Expo,409.0
2019-10-06,2019,Oct,Stephens at Point Grey,358.0
2019-10-06,2019,Oct,Union at Hawks,2024.0
2019-10-07,2019,Oct,Burrard at Cornwall,2536.0
2019-10-07,2019,Oct,Canada Line Bridge at West Kent,102.0
2019-10-07,2019,Oct,Comox at Thurlow,389.0
2019-10-07,2019,Oct,Dunsmuir Viaduct,1590.0
2019-10-07,2019,Oct,East 10th at Clark,1255.0
2019-10-07,2019,Oct,Hornby and Robson,1557.0
2019-10-07,2019,Oct,Lions Gate Bridge at Spirit Trail,748.0
2019-10-07,2019,Oct,Point Grey at Stephens,484.0
2019-10-07,2019,Oct,Point Grey at Volunteer Park,786.0
2019-10-07,2019,Oct,Seawall 2nd Beach Pool,273.0
2019-10-07,2019,Oct,Seawall at Creekside Community Centre,814.0
2019-10-07,2019,Oct,Seawall at David Lam Park,637.0
2019-10-07,2019,Oct,Seawall at HMS Discovery,311.0
2019-10-07,2019,Oct,Seawall at Harbour Green Park,399.0
2019-10-07,2019,Oct,Seawall at Science World,2413.0
2019-10-07,2019,Oct,Smithe at Expo,656.0
2019-10-07,2019,Oct,Stephens at Point Grey,271.0
2019-10-07,2019,Oct,Union at Hawks,2091.0
2019-10-08,2019,Oct,Burrard at Cornwall,3996.0
2019-10-08,2019,Oct,Canada Line Bridge at West Kent,180.0
2019-10-08,2019,Oct,Comox at Thurlow,649.0
2019-10-08,2019,Oct,Dunsmuir Viaduct,2421.0
2019-10-08,2019,Oct,East 10th at Clark,1929.0
2019-10-08,2019,Oct,Hornby and Robson,2265.0
2019-10-08,2019,Oct,Lions Gate Bridge at Spirit Trail,1381.0
2019-10-08,2019,Oct,Point Grey at Stephens,890.0
2019-10-08,2019,Oct,Point Grey at Volunteer Park,1353.0
2019-10-08,2019,Oct,Seawall 2nd Beach Pool,997.0
2019-10-08,2019,Oct,Seawall at Creekside Community Centre,1599.0
2019-10-08,2019,Oct,Seawall at David Lam Park,1386.0
2019-10-08,2019,Oct,Seawall at HMS Discovery,1080.0
2019-10-08,2019,Oct,Seawall at Harbour Green Park,950.0
2019-10-08,2019,Oct,Seawall at Science World,4195.0
2019-10-08,2019,Oct,Smithe at Expo,1040.0
2019-10-08,2019,Oct,Stephens at Point Grey,462.0
2019-10-08,2019,Oct,Union at Hawks,3493.0
2019-10-09,2019,Oct,Burrard at Cornwall,4400.0
2019-10-09,2019,Oct,Canada Line Bridge at West Kent,205.0
2019-10-09,2019,Oct,Comox at Thurlow,686.0
2019-10-09,2019,Oct,Dunsmuir Viaduct,2418.0
2019-10-09,2019,Oct,East 10th at Clark,2053.0
2019-10-09,2019,Oct,Hornby and Robson,2380.0
2019-10-09,2019,Oct,Lions Gate Bridge at Spirit Trail,1503.0
2019-10-09,2019,Oct,Point Grey at Stephens,1170.0
2019-10-09,2019,Oct,Point Grey at Volunteer Park,1721.0
2019-10-09,2019,Oct,Seawall 2nd Beach Pool,1418.0
2019-10-09,2019,Oct,Seawall at Creekside Community Centre,2034.0
2019-10-09,2019,Oct,Seawall at David Lam Park,1887.0
2019-10-09,2019,Oct,Seawall at HMS Discovery,1470.0
2019-10-09,2019,Oct,Seawall at Harbour Green Park,1059.0
2019-10-09,2019,Oct,Seawall at Science World,4892.0
2019-10-09,2019,Oct,Smithe at Expo,1087.0
2019-10-09,2019,Oct,Stephens at Point Grey,527.0
2019-10-09,2019,Oct,Union at Hawks,3536.0
2019-10-10,2019,Oct,Burrard at Cornwall,4176.0
2019-10-10,2019,Oct,Canada Line Bridge at West Kent,200.0
2019-10-10,2019,Oct,Comox at Thurlow,664.0
2019-10-10,2019,Oct,Dunsmuir Viaduct,2318.0
2019-10-10,2019,Oct,East 10th at Clark,1994.0
2019-10-10,2019,Oct,Hornby and Robson,2445.0
2019-10-10,2019,Oct,Lions Gate Bridge at Spirit Trail,1398.0
2019-10-10,2019,Oct,Point Grey at Stephens,1074.0
2019-10-10,2019,Oct,Point Grey at Volunteer Park,1507.0
2019-10-10,2019,Oct,Seawall 2nd Beach Pool,1503.0
2019-10-10,2019,Oct,Seawall at Creekside Community Centre,1925.0
2019-10-10,2019,Oct,Seawall at David Lam Park,1794.0
2019-10-10,2019,Oct,Seawall at HMS Discovery,1551.0
2019-10-10,2019,Oct,Seawall at Harbour Green Park,1092.0
2019-10-10,2019,Oct,Seawall at Science World,4567.0
2019-10-10,2019,Oct,Smithe at Expo,1069.0
2019-10-10,2019,Oct,Stephens at Point Grey,487.0
2019-10-10,2019,Oct,Union at Hawks,3425.0
2019-10-11,2019,Oct,Burrard at Cornwall,3781.0
2019-10-11,2019,Oct,Canada Line Bridge at West Kent,209.0
2019-10-11,2019,Oct,Comox at Thurlow,626.0
2019-10-11,2019,Oct,Dunsmuir Viaduct,1999.0
2019-10-11,2019,Oct,East 10th at Clark,1677.0
2019-10-11,2019,Oct,Hornby and Robson,2221.0
2019-10-11,2019,Oct,Lions Gate Bridge at Spirit Trail,1292.0
2019-10-11,2019,Oct,Point Grey at Stephens,1066.0
2019-10-11,2019,Oct,Point Grey at Volunteer Park,1485.0
2019-10-11,2019,Oct,Seawall 2nd Beach Pool,1951.0
2019-10-11,2019,Oct,Seawall at Creekside Community Centre,1921.0
2019-10-11,2019,Oct,Seawall at David Lam Park,1866.0
2019-10-11,2019,Oct,Seawall at HMS Discovery,1957.0
2019-10-11,2019,Oct,Seawall at Harbour Green Park,1117.0
2019-10-11,2019,Oct,Seawall at Science World,4271.0
2019-10-11,2019,Oct,Smithe at Expo,914.0
2019-10-11,2019,Oct,Stephens at Point Grey,402.0
2019-10-11,2019,Oct,Union at Hawks,3155.0
2019-10-12,2019,Oct,Burrard at Cornwall,2073.0
2019-10-12,2019,Oct,Canada Line Bridge at West Kent,150.0
2019-10-12,2019,Oct,Comox at Thurlow,368.0
2019-10-12,2019,Oct,Dunsmuir Viaduct,448.0
2019-10-12,2019,Oct,East 10th at Clark,800.0
2019-10-12,2019,Oct,Hornby and Robson,922.0
2019-10-12,2019,Oct,Lions Gate Bridge at Spirit Trail,671.0
2019-10-12,2019,Oct,Point Grey at Stephens,757.0
2019-10-12,2019,Oct,Point Grey at Volunteer Park,984.0
2019-10-12,2019,Oct,Seawall 2nd Beach Pool,1722.0
2019-10-12,2019,Oct,Seawall at Creekside Community Centre,1282.0
2019-10-12,2019,Oct,Seawall at David Lam Park,1352.0
2019-10-12,2019,Oct,Seawall at HMS Discovery,1877.0
2019-10-12,2019,Oct,Seawall at Harbour Green Park,1041.0
2019-10-12,2019,Oct,Seawall at Science World,2270.0
2019-10-12,2019,Oct,Smithe at Expo,291.0
2019-10-12,2019,Oct,Stephens at Point Grey,249.0
2019-10-12,2019,Oct,Union at Hawks,1172.0
2019-10-13,2019,Oct,Burrard at Cornwall,2069.0
2019-10-13,2019,Oct,Canada Line Bridge at West Kent,110.0
2019-10-13,2019,Oct,Comox at Thurlow,326.0
2019-10-13,2019,Oct,Dunsmuir Viaduct,590.0
2019-10-13,2019,Oct,East 10th at Clark,823.0
2019-10-13,2019,Oct,Hornby and Robson,847.0
2019-10-13,2019,Oct,Lions Gate Bridge at Spirit Trail,705.0
2019-10-13,2019,Oct,Point Grey at Stephens,872.0
2019-10-13,2019,Oct,Point Grey at Volunteer Park,1088.0
2019-10-13,2019,Oct,Seawall 2nd Beach Pool,2111.0
2019-10-13,2019,Oct,Seawall at Creekside Community Centre,1431.0
2019-10-13,2019,Oct,Seawall at David Lam Park,1548.0
2019-10-13,2019,Oct,Seawall at HMS Discovery,2209.0
2019-10-13,2019,Oct,Seawall at Harbour Green Park,1205.0
2019-10-13,2019,Oct,Seawall at Science World,2255.0
2019-10-13,2019,Oct,Smithe at Expo,294.0
2019-10-13,2019,Oct,Stephens at Point Grey,231.0
2019-10-13,2019,Oct,Union at Hawks,1240.0
2019-10-14,2019,Oct,Burrard at Cornwall,2781.0
2019-10-14,2019,Oct,Canada Line Bridge at West Kent,177.0
2019-10-14,2019,Oct,Comox at Thurlow,365.0
2019-10-14,2019,Oct,Dunsmuir Viaduct,687.0
2019-10-14,2019,Oct,East 10th at Clark,960.0
2019-10-14,2019,Oct,Hornby and Robson,932.0
2019-10-14,2019,Oct,Lions Gate Bridge at Spirit Trail,1025.0
2019-10-14,2019,Oct,Point Grey at Stephens,1355.0
2019-10-14,2019,Oct,Point Grey at Volunteer Park,1759.0
2019-10-14,2019,Oct,Seawall 2nd Beach Pool,2628.0
2019-10-14,2019,Oct,Seawall at Creekside Community Centre,2278.0
2019-10-14,2019,Oct,Seawall at David Lam Park,2472.0
2019-10-14,2019,Oct,Seawall at HMS Discovery,2712.0
2019-10-14,2019,Oct,Seawall at Harbour Green Park,1241.0
2019-10-14,2019,Oct,Seawall at Science World,3154.0
2019-10-14,2019,Oct,Smithe at Expo,309.0
2019-10-14,2019,Oct,Stephens at Point Grey,417.0
2019-10-14,2019,Oct,Union at Hawks,1528.0
2019-10-15,2019,Oct,Burrard at Cornwall,2898.0
2019-10-15,2019,Oct,Canada Line Bridge at West Kent,124.0
2019-10-15,2019,Oct,Comox at Thurlow,474.0
2019-10-15,2019,Oct,Dunsmuir Viaduct,1898.0
2019-10-15,2019,Oct,East 10th at Clark,1457.0
2019-10-15,2019,Oct,Hornby and Robson,1712.0
2019-10-15,2019,Oct,Lions Gate Bridge at Spirit Trail,974.0
2019-10-15,2019,Oct,Point Grey at Stephens,568.0
2019-10-15,2019,Oct,Point Grey at Volunteer Park,938.0
2019-10-15,2019,Oct,Seawall 2nd Beach Pool,384.0
2019-10-15,2019,Oct,Seawall at Creekside Community Centre,1028.0
2019-10-15,2019,Oct,Seawall at David Lam Park,804.0
2019-10-15,2019,Oct,Seawall at HMS Discovery,400.0
2019-10-15,2019,Oct,Seawall at Harbour Green Park,449.0
2019-10-15,2019,Oct,Seawall at Science World,2974.0
2019-10-15,2019,Oct,Smithe at Expo,770.0
2019-10-15,2019,Oct,Stephens at Point Grey,355.0
2019-10-15,2019,Oct,Union at Hawks,2600.0
2019-10-16,2019,Oct,Burrard at Cornwall,2086.0
2019-10-16,2019,Oct,Canada Line Bridge at West Kent,77.0
2019-10-16,2019,Oct,Comox at Thurlow,341.0
2019-10-16,2019,Oct,Dunsmuir Viaduct,1501.0
2019-10-16,2019,Oct,East 10th at Clark,1190.0
2019-10-16,2019,Oct,Hornby and Robson,1351.0
2019-10-16,2019,Oct,Lions Gate Bridge at Spirit Trail,713.0
2019-10-16,2019,Oct,Point Grey at Stephens,359.0
2019-10-16,2019,Oct,Point Grey at Volunteer Park,629.0
2019-10-16,2019,Oct,Seawall 2nd Beach Pool,199.0
2019-10-16,2019,Oct,Seawall at David Lam Park,511.0
2019-10-16,2019,Oct,Seawall at HMS Discovery,215.0
2019-10-16,2019,Oct,Seawall at Harbour Green Park,288.0
2019-10-16,2019,Oct,Seawall at Science World,2243.0
2019-10-16,2019,Oct,Smithe at Expo,630.0
2019-10-16,2019,Oct,Stephens at Point Grey,253.0
2019-10-16,2019,Oct,Union at Hawks,1999.0
2019-10-17,2019,Oct,Burrard at Cornwall,2123.0
2019-10-17,2019,Oct,Canada Line Bridge at West Kent,77.0
2019-10-17,2019,Oct,Comox at Thurlow,349.0
2019-10-17,2019,Oct,Dunsmuir Viaduct,1541.0
2019-10-17,2019,Oct,East 10th at Clark,1120.0
2019-10-17,2019,Oct,Hornby and Robson,1354.0
2019-10-17,2019,Oct,Lions Gate Bridge at Spirit Trail,691.0
2019-10-17,2019,Oct,Point Grey at Stephens,339.0
2019-10-17,2019,Oct,Point Grey at Volunteer Park,601.0
2019-10-17,2019,Oct,Seawall 2nd Beach Pool,257.0
2019-10-17,2019,Oct,Seawall at Creekside Community Centre,701.0
2019-10-17,2019,Oct,Seawall at David Lam Park,562.0
2019-10-17,2019,Oct,Seawall at HMS Discovery,281.0
2019-10-17,2019,Oct,Seawall at Harbour Green Park,376.0
2019-10-17,2019,Oct,Seawall at Science World,2196.0
2019-10-17,2019,Oct,Smithe at Expo,617.0
2019-10-17,2019,Oct,Stephens at Point Grey,255.0
2019-10-17,2019,Oct,Union at Hawks,2020.0
2019-10-18,2019,Oct,Burrard at Cornwall,2057.0
2019-10-18,2019,Oct,Canada Line Bridge at West Kent,94.0
2019-10-18,2019,Oct,Comox at Thurlow,373.0
2019-10-18,2019,Oct,Dunsmuir Viaduct,1426.0
2019-10-18,2019,Oct,East 10th at Clark,1031.0
2019-10-18,2019,Oct,Hornby and Robson,1333.0
2019-10-18,2019,Oct,Lions Gate Bridge at Spirit Trail,694.0
2019-10-18,2019,Oct,Point Grey at Stephens,378.0
2019-10-18,2019,Oct,Point Grey at Volunteer Park,614.0
2019-10-18,2019,Oct,Seawall 2nd Beach Pool,346.0
2019-10-18,2019,Oct,Seawall at Creekside Community Centre,795.0
2019-10-18,2019,Oct,Seawall at David Lam Park,651.0
2019-10-18,2019,Oct,Seawall at Harbour Green Park,387.0
2019-10-18,2019,Oct,Seawall at Science World,2283.0
2019-10-18,2019,Oct,Smithe at Expo,604.0
2019-10-18,2019,Oct,Stephens at Point Grey,216.0
2019-10-18,2019,Oct,Union at Hawks,1926.0
2019-10-19,2019,Oct,Burrard at Cornwall,1541.0
2019-10-19,2019,Oct,Canada Line Bridge at West Kent,69.0
2019-10-19,2019,Oct,Comox at Thurlow,283.0
2019-10-19,2019,Oct,Dunsmuir Viaduct,538.0
2019-10-19,2019,Oct,East 10th at Clark,761.0
2019-10-19,2019,Oct,Hornby and Robson,714.0
2019-10-19,2019,Oct,Lions Gate Bridge at Spirit Trail,366.0
2019-10-19,2019,Oct,Point Grey at Stephens,498.0
2019-10-19,2019,Oct,Point Grey at Volunteer Park,662.0
2019-10-19,2019,Oct,Seawall 2nd Beach Pool,850.0
2019-10-19,2019,Oct,Seawall at Creekside Community Centre,882.0
2019-10-19,2019,Oct,Seawall at David Lam Park,848.0
2019-10-19,2019,Oct,Seawall at Harbour Green Park,475.0
2019-10-19,2019,Oct,Seawall at Science World,1617.0
2019-10-19,2019,Oct,Smithe at Expo,271.0
2019-10-19,2019,Oct,Stephens at Point Grey,181.0
2019-10-19,2019,Oct,Union at Hawks,1076.0
2019-10-20,2019,Oct,Burrard at Cornwall,626.0
2019-10-20,2019,Oct,Canada Line Bridge at West Kent,35.0
2019-10-20,2019,Oct,Comox at Thurlow,183.0
2019-10-20,2019,Oct,Dunsmuir Viaduct,328.0
2019-10-20,2019,Oct,East 10th at Clark,359.0
2019-10-20,2019,Oct,Hornby and Robson,329.0
2019-10-20,2019,Oct,Lions Gate Bridge at Spirit Trail,121.0
2019-10-20,2019,Oct,Point Grey at Stephens,166.0
2019-10-20,2019,Oct,Point Grey at Volunteer Park,225.0
2019-10-20,2019,Oct,Seawall 2nd Beach Pool,142.0
2019-10-20,2019,Oct,Seawall at Creekside Community Centre,299.0
2019-10-20,2019,Oct,Seawall at David Lam Park,303.0
2019-10-20,2019,Oct,Seawall at Harbour Green Park,138.0
2019-10-20,2019,Oct,Seawall at Science World,737.0
2019-10-20,2019,Oct,Smithe at Expo,146.0
2019-10-20,2019,Oct,Stephens at Point Grey,67.0
2019-10-20,2019,Oct,Union at Hawks,483.0
2019-10-21,2019,Oct,Burrard at Cornwall,1744.0
2019-10-21,2019,Oct,Canada Line Bridge at West Kent,77.0
2019-10-21,2019,Oct,Comox at Thurlow,253.0
2019-10-21,2019,Oct,Dunsmuir Viaduct,1241.0
2019-10-21,2019,Oct,East 10th at Clark,988.0
2019-10-21,2019,Oct,Hornby and Robson,1117.0
2019-10-21,2019,Oct,Lions Gate Bridge at Spirit Trail,669.0
2019-10-21,2019,Oct,Point Grey at Stephens,268.0
2019-10-21,2019,Oct,Point Grey at Volunteer Park,470.0
2019-10-21,2019,Oct,Seawall 2nd Beach Pool,47.0
2019-10-21,2019,Oct,Seawall at Creekside Community Centre,562.0
2019-10-21,2019,Oct,Seawall at David Lam Park,383.0
2019-10-21,2019,Oct,Seawall at Harbour Green Park,184.0
2019-10-21,2019,Oct,Seawall at Science World,1739.0
2019-10-21,2019,Oct,Smithe at Expo,500.0
2019-10-21,2019,Oct,Stephens at Point Grey,199.0
2019-10-21,2019,Oct,Union at Hawks,1598.0
2019-10-22,2019,Oct,Burrard at Cornwall,3890.0
2019-10-22,2019,Oct,Canada Line Bridge at West Kent,194.0
2019-10-22,2019,Oct,Comox at Thurlow,599.0
2019-10-22,2019,Oct,Dunsmuir Viaduct,2267.0
2019-10-22,2019,Oct,East 10th at Clark,1868.0
2019-10-22,2019,Oct,Hornby and Robson,2220.0
2019-10-22,2019,Oct,Lions Gate Bridge at Spirit Trail,1467.0
2019-10-22,2019,Oct,Point Grey at Stephens,982.0
2019-10-22,2019,Oct,Point Grey at Volunteer Park,1524.0
2019-10-22,2019,Oct,Seawall 2nd Beach Pool,1236.0
2019-10-22,2019,Oct,Seawall at Creekside Community Centre,1977.0
2019-10-22,2019,Oct,Seawall at David Lam Park,1713.0
2019-10-22,2019,Oct,Seawall at Harbour Green Park,958.0
2019-10-22,2019,Oct,Seawall at Science World,4397.0
2019-10-22,2019,Oct,Smithe at Expo,961.0
2019-10-22,2019,Oct,Stephens at Point Grey,511.0
2019-10-22,2019,Oct,Union at Hawks,3211.0
2019-10-23,2019,Oct,Burrard at Cornwall,4298.0
2019-10-23,2019,Oct,Canada Line Bridge at West Kent,199.0
2019-10-23,2019,Oct,Comox at Thurlow,708.0
2019-10-23,2019,Oct,Dunsmuir Viaduct,2453.0
2019-10-23,2019,Oct,East 10th at Clark,2056.0
2019-10-23,2019,Oct,Hornby and Robson,2390.0
2019-10-23,2019,Oct,Lions Gate Bridge at Spirit Trail,1668.0
2019-10-23,2019,Oct,Point Grey at Stephens,1100.0
2019-10-23,2019,Oct,Point Grey at Volunteer Park,1713.0
2019-10-23,2019,Oct,Seawall 2nd Beach Pool,1162.0
2019-10-23,2019,Oct,Seawall at Creekside Community Centre,1927.0
2019-10-23,2019,Oct,Seawall at David Lam Park,1661.0
2019-10-23,2019,Oct,Seawall at Harbour Green Park,983.0
2019-10-23,2019,Oct,Seawall at Science World,4527.0
2019-10-23,2019,Oct,Smithe at Expo,1022.0
2019-10-23,2019,Oct,Stephens at Point Grey,564.0
2019-10-23,2019,Oct,Union at Hawks,3585.0
2019-10-24,2019,Oct,Burrard at Cornwall,3843.0
2019-10-24,2019,Oct,Canada Line Bridge at West Kent,184.0
2019-10-24,2019,Oct,Comox at Thurlow,613.0
2019-10-24,2019,Oct,Dunsmuir Viaduct,2350.0
2019-10-24,2019,Oct,East 10th at Clark,1915.0
2019-10-24,2019,Oct,Hornby and Robson,2360.0
2019-10-24,2019,Oct,Lions Gate Bridge at Spirit Trail,1344.0
2019-10-24,2019,Oct,Point Grey at Stephens,810.0
2019-10-24,2019,Oct,Point Grey at Volunteer Park,1246.0
2019-10-24,2019,Oct,Seawall 2nd Beach Pool,998.0
2019-10-24,2019,Oct,Seawall at Creekside Community Centre,1645.0
2019-10-24,2019,Oct,Seawall at David Lam Park,1383.0
2019-10-24,2019,Oct,Seawall at Harbour Green Park,840.0
2019-10-24,2019,Oct,Seawall at Science World,3994.0
2019-10-24,2019,Oct,Smithe at Expo,1019.0
2019-10-24,2019,Oct,Stephens at Point Grey,420.0
2019-10-24,2019,Oct,Union at Hawks,3225.0
2019-10-25,2019,Oct,Burrard at Cornwall,2820.0
2019-10-25,2019,Oct,Canada Line Bridge at West Kent,125.0
2019-10-25,2019,Oct,Comox at Thurlow,510.0
2019-10-25,2019,Oct,Dunsmuir Viaduct,2091.0
2019-10-25,2019,Oct,East 10th at Clark,1231.0
2019-10-25,2019,Oct,Hornby and Robson,2100.0
2019-10-25,2019,Oct,Lions Gate Bridge at Spirit Trail,831.0
2019-10-25,2019,Oct,Point Grey at Stephens,631.0
2019-10-25,2019,Oct,Point Grey at Volunteer Park,920.0
2019-10-25,2019,Oct,Seawall 2nd Beach Pool,180.0
2019-10-25,2019,Oct,Seawall at Creekside Community Centre,1292.0
2019-10-25,2019,Oct,Seawall at David Lam Park,965.0
2019-10-25,2019,Oct,Seawall at Harbour Green Park,613.0
2019-10-25,2019,Oct,Seawall at Science World,3145.0
2019-10-25,2019,Oct,Smithe at Expo,765.0
2019-10-25,2019,Oct,Stephens at Point Grey,304.0
2019-10-25,2019,Oct,Union at Hawks,2560.0
2019-10-26,2019,Oct,Burrard at Cornwall,3453.0
2019-10-26,2019,Oct,Canada Line Bridge at West Kent,236.0
2019-10-26,2019,Oct,Comox at Thurlow,470.0
2019-10-26,2019,Oct,Dunsmuir Viaduct,964.0
2019-10-26,2019,Oct,East 10th at Clark,1488.0
2019-10-26,2019,Oct,Hornby and Robson,1149.0
2019-10-26,2019,Oct,Lions Gate Bridge at Spirit Trail,1268.0
2019-10-26,2019,Oct,Ontario and 11th,1198.0
2019-10-26,2019,Oct,Point Grey at Stephens,1558.0
2019-10-26,2019,Oct,Point Grey at Volunteer Park,2020.0
2019-10-26,2019,Oct,Seawall 2nd Beach Pool,2901.0
2019-10-26,2019,Oct,Seawall at Creekside Community Centre,2236.0
2019-10-26,2019,Oct,Seawall at David Lam Park,2529.0
2019-10-26,2019,Oct,Seawall at Harbour Green Park,1261.0
2019-10-26,2019,Oct,Seawall at Science World,3715.0
2019-10-26,2019,Oct,Smithe at Expo,442.0
2019-10-26,2019,Oct,Stephens at Point Grey,505.0
2019-10-26,2019,Oct,Union at Hawks,2197.0
2019-10-27,2019,Oct,Burrard at Cornwall,3266.0
2019-10-27,2019,Oct,Canada Line Bridge at West Kent,234.0
2019-10-27,2019,Oct,Comox at Thurlow,475.0
2019-10-27,2019,Oct,Dunsmuir Viaduct,790.0
2019-10-27,2019,Oct,East 10th at Clark,1182.0
2019-10-27,2019,Oct,Hornby and Robson,995.0
2019-10-27,2019,Oct,Lions Gate Bridge at Spirit Trail,1214.0
2019-10-27,2019,Oct,Point Grey at Stephens,1746.0
2019-10-27,2019,Oct,Point Grey at Volunteer Park,2126.0
2019-10-27,2019,Oct,Seawall 2nd Beach Pool,2488.0
2019-10-27,2019,Oct,Seawall at Creekside Community Centre,2499.0
2019-10-27,2019,Oct,Seawall at David Lam Park,2724.0
2019-10-27,2019,Oct,Seawall at Harbour Green Park,1259.0
2019-10-27,2019,Oct,Seawall at Science World,3765.0
2019-10-27,2019,Oct,Smithe at Expo,386.0
2019-10-27,2019,Oct,Stephens at Point Grey,449.0
2019-10-27,2019,Oct,Union at Hawks,1916.0
2019-10-28,2019,Oct,Burrard at Cornwall,3909.0
2019-10-28,2019,Oct,Canada Line Bridge at West Kent,180.0
2019-10-28,2019,Oct,Comox at Thurlow,569.0
2019-10-28,2019,Oct,Dunsmuir Viaduct,2284.0
2019-10-28,2019,Oct,East 10th at Clark,1881.0
2019-10-28,2019,Oct,Hornby and Robson,2390.0
2019-10-28,2019,Oct,Lions Gate Bridge at Spirit Trail,1376.0
2019-10-28,2019,Oct,Point Grey at Stephens,917.0
2019-10-28,2019,Oct,Point Grey at Volunteer Park,1447.0
2019-10-28,2019,Oct,Seawall 2nd Beach Pool,1131.0
2019-10-28,2019,Oct,Seawall at Creekside Community Centre,1718.0
2019-10-28,2019,Oct,Seawall at David Lam Park,1558.0
2019-10-28,2019,Oct,Seawall at Harbour Green Park,839.0
2019-10-28,2019,Oct,Seawall at Science World,4153.0
2019-10-28,2019,Oct,Smithe at Expo,1015.0
2019-10-28,2019,Oct,Stephens at Point Grey,508.0
2019-10-28,2019,Oct,Union at Hawks,3136.0
2019-10-29,2019,Oct,Burrard at Cornwall,3985.0
2019-10-29,2019,Oct,Canada Line Bridge at West Kent,195.0
2019-10-29,2019,Oct,Comox at Thurlow,624.0
2019-10-29,2019,Oct,Dunsmuir Viaduct,2390.0
2019-10-29,2019,Oct,East 10th at Clark,1952.0
2019-10-29,2019,Oct,Hornby and Robson,2306.0
2019-10-29,2019,Oct,Lions Gate Bridge at Spirit Trail,1377.0
2019-10-29,2019,Oct,Point Grey at Stephens,911.0
2019-10-29,2019,Oct,Point Grey at Volunteer Park,1444.0
2019-10-29,2019,Oct,Seawall 2nd Beach Pool,843.0
2019-10-29,2019,Oct,Seawall at Creekside Community Centre,1689.0
2019-10-29,2019,Oct,Seawall at David Lam Park,1400.0
2019-10-29,2019,Oct,Seawall at Harbour Green Park,753.0
2019-10-29,2019,Oct,Seawall at Science World,4206.0
2019-10-29,2019,Oct,Smithe at Expo,1490.0
2019-10-29,2019,Oct,Stephens at Point Grey,476.0
2019-10-29,2019,Oct,Union at Hawks,3272.0
2019-10-30,2019,Oct,Burrard at Cornwall,3825.0
2019-10-30,2019,Oct,Comox at Thurlow,589.0
2019-10-30,2019,Oct,Dunsmuir Viaduct,2246.0
2019-10-30,2019,Oct,East 10th at Clark,1908.0
2019-10-30,2019,Oct,Hornby and Robson,2235.0
2019-10-30,2019,Oct,Lions Gate Bridge at Spirit Trail,1309.0
2019-10-30,2019,Oct,Point Grey at Stephens,831.0
